countid,hour,vehicles
778810,12,18
778810,13,16
778810,14,38
778810,15,20
778810,16,40
778810,17,38
778810,18,29
778810,19,18
778810,20,18
778810,21,13
778810,22,16
778810,23,1
778811,0,39
778811,1,28
778811,2,37
778811,3,37
778811,4,76
778811,5,118
778811,6,226
778811,7,293
778811,8,283
778811,9,325
778811,10,307
778811,11,354
778811,12,431
778811,13,441
778811,14,433
778811,15,530
778811,16,578
778811,17,502
778811,18,440
778811,19,281
778811,20,263
778811,21,168
778811,22,110
778811,23,91
778812,0,15
778812,1,9
778812,2,6
778812,3,5
778812,4,11
778812,5,39
778812,6,43
778812,7,91
778812,8,106
778812,9,50
778812,10,42
778812,11,56
778812,12,58
778812,13,53
778812,14,91
778812,15,112
778812,16,147
778812,17,157
778812,18,99
778812,19,69
778812,20,49
778812,21,54
778812,22,30
778812,23,9
778813,0,24
778813,1,21
778813,2,8
778813,3,17
778813,4,32
778813,5,108
778813,6,118
778813,7,173
778813,8,111
778813,9,89
778813,10,93
778813,11,94
778813,12,142
778813,13,131
778813,14,171
778813,15,215
778813,16,293
778813,17,326
778813,18,241
778813,19,141
778813,20,127
778813,21,131
778813,22,68
778813,23,50
778814,0,30
778814,1,20
778814,2,19
778814,3,22
778814,4,45
778814,5,103
778814,6,223
778814,7,409
778814,8,336
778814,9,292
778814,10,245
778814,11,249
778814,12,246
778814,13,294
778814,14,331
778814,15,419
778814,16,469
778814,17,471
778814,18,340
778814,19,242
778814,20,178
778814,21,178
778814,22,92
778814,23,58
778815,0,109
778815,1,80
778815,2,78
778815,3,109
778815,4,302
778815,5,699
778815,6,1073
778815,7,1211
778815,8,1334
778815,9,996
778815,10,1019
778815,11,1178
778815,12,1220
778815,13,1392
778815,14,1602
778815,15,1820
778815,16,2000
778815,17,1708
778815,18,1222
778815,19,789
778815,20,609
778815,21,434
778815,22,327
778815,23,210
778816,0,16
778816,1,14
778816,2,8
778816,3,16
778816,4,36
778816,5,68
778816,6,140
778816,7,169
778816,8,159
778816,9,151
778816,10,145
778816,11,185
778816,12,195
778816,13,173
778816,14,231
778816,15,288
778816,16,281
778816,17,274
778816,18,204
778816,19,151
778816,20,103
778816,21,80
778816,22,50
778816,23,37
778817,0,8
778817,1,8
778817,2,4
778817,3,8
778817,4,12
778817,5,46
778817,6,86
778817,7,138
778817,8,148
778817,9,105
778817,10,129
778817,11,115
778817,12,160
778817,13,164
778817,14,143
778817,15,187
778817,16,226
778817,17,213
778817,18,169
778817,19,101
778817,20,98
778817,21,52
778817,22,34
778817,23,16
778818,0,37
778818,1,22
778818,2,20
778818,3,25
778818,4,28
778818,5,69
778818,6,163
778818,7,293
778818,8,240
778818,9,211
778818,10,185
778818,11,255
778818,12,264
778818,13,292
778818,14,316
778818,15,432
778818,16,531
778818,17,506
778818,18,343
778818,19,257
778818,20,213
778818,21,135
778818,22,87
778818,23,59
778819,0,26
778819,1,16
778819,2,19
778819,3,16
778819,4,27
778819,5,73
778819,6,144
778819,7,294
778819,8,236
778819,9,184
778819,10,157
778819,11,227
778819,12,221
778819,13,243
778819,14,287
778819,15,331
778819,16,356
778819,17,425
778819,18,282
778819,19,155
778819,20,145
778819,21,100
778819,22,81
778819,23,43
778820,0,28
778820,1,19
778820,2,15
778820,3,14
778820,4,37
778820,5,72
778820,6,111
778820,7,203
778820,8,176
778820,9,158
778820,10,159
778820,11,180
778820,12,195
778820,13,182
778820,14,236
778820,15,287
778820,16,365
778820,17,322
778820,18,208
778820,19,147
778820,20,132
778820,21,104
778820,22,67
778820,23,37
778821,0,37
778821,1,24
778821,2,21
778821,3,49
778821,4,108
778821,5,269
778821,6,430
778821,7,558
778821,8,432
778821,9,377
778821,10,322
778821,11,344
778821,12,404
778821,13,380
778821,14,492
778821,15,613
778821,16,723
778821,17,663
778821,18,582
778821,19,371
778821,20,259
778821,21,200
778821,22,141
778821,23,72
778822,0,41
778822,1,21
778822,2,26
778822,3,49
778822,4,115
778822,5,294
778822,6,475
778822,7,627
778822,8,494
778822,9,398
778822,10,325
778822,11,356
778822,12,427
778822,13,422
778822,14,525
778822,15,653
778822,16,743
778822,17,689
778822,18,583
778822,19,379
778822,20,274
778822,21,222
778822,22,128
778822,23,77
778823,0,8
778823,1,7
778823,2,6
778823,3,5
778823,4,11
778823,5,48
778823,6,100
778823,7,191
778823,8,184
778823,9,172
778823,10,133
778823,11,152
778823,12,152
778823,13,174
778823,14,208
778823,15,245
778823,16,316
778823,17,317
778823,18,226
778823,19,135
778823,20,109
778823,21,61
778823,22,46
778823,23,21
778824,0,13
778824,1,6
778824,2,3
778824,3,5
778824,4,22
778824,5,54
778824,6,70
778824,7,81
778824,8,87
778824,9,74
778824,10,72
778824,11,80
778824,12,71
778824,13,78
778824,14,104
778824,15,135
778824,16,118
778824,17,127
778824,18,117
778824,19,62
778824,20,53
778824,21,52
778824,22,25
778824,23,19
778825,0,6
778825,1,1
778825,2,2
778825,3,3
778825,4,4
778825,5,12
778825,6,23
778825,7,70
778825,8,45
778825,9,35
778825,10,55
778825,11,42
778825,12,46
778825,13,63
778825,14,44
778825,15,66
778825,16,68
778825,17,72
778825,18,52
778825,19,40
778825,20,34
778825,21,16
778825,22,14
778825,23,7
778826,0,56
778826,1,25
778826,2,33
778826,3,57
778826,4,146
778826,5,354
778826,6,570
778826,7,714
778826,8,638
778826,9,478
778826,10,406
778826,11,451
778826,12,533
778826,13,526
778826,14,665
778826,15,767
778826,16,875
778826,17,845
778826,18,703
778826,19,469
778826,20,335
778826,21,263
778826,22,166
778826,23,105
778828,0,48
778828,1,24
778828,2,29
778828,3,37
778828,4,116
778828,5,305
778828,6,564
778828,7,919
778828,8,723
778828,9,453
778828,10,408
778828,11,444
778828,12,533
778828,13,559
778828,14,815
778828,15,926
778828,16,959
778828,17,879
778828,18,585
778828,19,381
778828,20,356
778828,21,233
778828,22,146
778828,23,82
778829,0,67
778829,1,53
778829,2,52
778829,3,77
778829,4,206
778829,5,353
778829,6,693
778829,7,1013
778829,8,923
778829,9,798
778829,10,734
778829,11,880
778829,12,928
778829,13,937
778829,14,1185
778829,15,1338
778829,16,1422
778829,17,1415
778829,18,944
778829,19,608
778829,20,475
778829,21,330
778829,22,213
778829,23,139
778830,0,20
778830,1,21
778830,2,16
778830,3,16
778830,4,34
778830,5,64
778830,6,90
778830,7,311
778830,8,229
778830,9,128
778830,10,109
778830,11,122
778830,12,197
778830,13,232
778830,14,198
778830,15,201
778830,16,257
778830,17,241
778830,18,186
778830,19,108
778830,20,86
778830,21,58
778830,22,41
778830,23,36
778831,0,51
778831,1,48
778831,2,46
778831,3,43
778831,4,101
778831,5,221
778831,6,439
778831,7,709
778831,8,494
778831,9,395
778831,10,333
778831,11,414
778831,12,423
778831,13,495
778831,14,608
778831,15,689
778831,16,927
778831,17,902
778831,18,563
778831,19,355
778831,20,298
778831,21,227
778831,22,142
778831,23,75
778832,0,59
778832,1,42
778832,2,46
778832,3,42
778832,4,99
778832,5,200
778832,6,386
778832,7,612
778832,8,436
778832,9,353
778832,10,321
778832,11,366
778832,12,384
778832,13,427
778832,14,496
778832,15,583
778832,16,748
778832,17,743
778832,18,494
778832,19,339
778832,20,312
778832,21,214
778832,22,141
778832,23,68
778833,0,15
778833,1,14
778833,2,10
778833,3,26
778833,4,43
778833,5,118
778833,6,168
778833,7,230
778833,8,208
778833,9,204
778833,10,180
778833,11,195
778833,12,253
778833,13,221
778833,14,321
778833,15,348
778833,16,378
778833,17,384
778833,18,347
778833,19,231
778833,20,165
778833,21,123
778833,22,74
778833,23,48
778834,0,52
778834,1,43
778834,2,33
778834,3,34
778834,4,97
778834,5,194
778834,6,354
778834,7,512
778834,8,398
778834,9,343
778834,10,288
778834,11,350
778834,12,375
778834,13,409
778834,14,442
778834,15,556
778834,16,659
778834,17,686
778834,18,453
778834,19,328
778834,20,285
778834,21,185
778834,22,151
778834,23,85
778835,0,46
778835,1,33
778835,2,31
778835,3,24
778835,4,69
778835,5,150
778835,6,269
778835,7,397
778835,8,311
778835,9,244
778835,10,218
778835,11,288
778835,12,270
778835,13,332
778835,14,304
778835,15,446
778835,16,459
778835,17,494
778835,18,354
778835,19,302
778835,20,232
778835,21,157
778835,22,128
778835,23,58
778836,0,4
778836,1,3
778836,2,3
778836,3,4
778836,4,10
778836,5,31
778836,6,50
778836,7,66
778836,8,60
778836,9,80
778836,10,75
778836,11,76
778836,12,87
778836,13,81
778836,14,96
778836,15,96
778836,16,110
778836,17,112
778836,18,105
778836,19,95
778836,20,65
778836,21,57
778836,22,28
778836,23,20
778837,0,5
778837,1,2
778837,2,3
778837,3,4
778837,4,13
778837,5,45
778837,6,62
778837,7,87
778837,8,67
778837,9,84
778837,10,81
778837,11,82
778837,12,83
778837,13,83
778837,14,92
778837,15,105
778837,16,125
778837,17,118
778837,18,110
778837,19,93
778837,20,70
778837,21,61
778837,22,25
778837,23,14
778838,0,9
778838,1,9
778838,2,8
778838,3,5
778838,4,10
778838,5,11
778838,6,34
778838,7,47
778838,8,49
778838,9,32
778838,10,52
778838,11,45
778838,12,53
778838,13,48
778838,14,50
778838,15,93
778838,16,67
778838,17,88
778838,18,75
778838,19,54
778838,20,40
778838,21,18
778838,22,14
778838,23,13
778839,0,48
778839,1,39
778839,2,34
778839,3,32
778839,4,77
778839,5,156
778839,6,255
778839,7,448
778839,8,352
778839,9,284
778839,10,260
778839,11,305
778839,12,332
778839,13,355
778839,14,334
778839,15,438
778839,16,463
778839,17,512
778839,18,394
778839,19,309
778839,20,226
778839,21,171
778839,22,124
778839,23,89
778840,0,7
778840,1,5
778840,2,3
778840,3,8
778840,4,25
778840,5,42
778840,6,46
778840,7,74
778840,8,80
778840,9,63
778840,10,64
778840,11,60
778840,12,76
778840,13,75
778840,14,90
778840,15,97
778840,16,106
778840,17,106
778840,18,91
778840,19,63
778840,20,55
778840,21,48
778840,22,19
778840,23,15
778841,0,49
778841,1,32
778841,2,28
778841,3,49
778841,4,93
778841,5,182
778841,6,296
778841,7,359
778841,8,305
778841,9,235
778841,10,294
778841,11,310
778841,12,284
778841,13,267
778841,14,293
778841,15,333
778841,16,430
778841,17,435
778841,18,387
778841,19,279
778841,20,244
778841,21,184
778841,22,140
778841,23,106
778842,0,49
778842,1,23
778842,2,28
778842,3,31
778842,4,56
778842,5,114
778842,6,225
778842,7,343
778842,8,339
778842,9,263
778842,10,220
778842,11,277
778842,12,313
778842,13,345
778842,14,380
778842,15,526
778842,16,564
778842,17,568
778842,18,416
778842,19,323
778842,20,226
778842,21,162
778842,22,93
778842,23,67
778844,0,22
778844,1,18
778844,2,14
778844,3,24
778844,4,56
778844,5,100
778844,6,122
778844,7,453
778844,8,251
778844,9,163
778844,10,137
778844,11,149
778844,12,161
778844,13,209
778844,14,338
778844,15,325
778844,16,254
778844,17,317
778844,18,253
778844,19,144
778844,20,111
778844,21,80
778844,22,58
778844,23,31
778845,0,33
778845,1,19
778845,2,11
778845,3,20
778845,4,36
778845,5,88
778845,6,148
778845,7,228
778845,8,238
778845,9,143
778845,10,167
778845,11,121
778845,12,165
778845,13,245
778845,14,252
778845,15,260
778845,16,292
778845,17,307
778845,18,237
778845,19,153
778845,20,161
778845,21,116
778845,22,79
778845,23,36
778846,0,10
778846,1,6
778846,2,5
778846,3,19
778846,4,26
778846,5,44
778846,6,70
778846,7,105
778846,8,131
778846,9,119
778846,10,41
778846,11,78
778846,12,74
778846,13,84
778846,14,106
778846,15,150
778846,16,150
778846,17,132
778846,18,106
778846,19,85
778846,20,59
778846,21,51
778846,22,25
778846,23,13
778847,0,128
778847,1,105
778847,2,75
778847,3,93
778847,4,213
778847,5,447
778847,6,697
778847,7,823
778847,8,776
778847,9,673
778847,10,626
778847,11,677
778847,12,733
778847,13,780
778847,14,917
778847,15,987
778847,16,1120
778847,17,1043
778847,18,794
778847,19,709
778847,20,573
778847,21,466
778847,22,345
778847,23,243
778848,0,127
778848,1,88
778848,2,74
778848,3,87
778848,4,202
778848,5,402
778848,6,693
778848,7,768
778848,8,713
778848,9,619
778848,10,596
778848,11,636
778848,12,680
778848,13,710
778848,14,841
778848,15,894
778848,16,996
778848,17,914
778848,18,721
778848,19,649
778848,20,541
778848,21,414
778848,22,305
778848,23,223
778849,0,26
778849,1,18
778849,2,9
778849,3,12
778849,4,22
778849,5,74
778849,6,198
778849,7,310
778849,8,357
778849,9,232
778849,10,149
778849,11,216
778849,12,235
778849,13,240
778849,14,277
778849,15,456
778849,16,447
778849,17,481
778849,18,315
778849,19,285
778849,20,165
778849,21,132
778849,22,66
778849,23,34
778850,0,139
778850,1,110
778850,2,84
778850,3,96
778850,4,203
778850,5,427
778850,6,719
778850,7,972
778850,8,854
778850,9,748
778850,10,663
778850,11,731
778850,12,791
778850,13,820
778850,14,951
778850,15,1141
778850,16,1198
778850,17,1241
778850,18,919
778850,19,667
778850,20,541
778850,21,405
778850,22,297
778850,23,200
778851,0,14
778851,1,11
778851,2,10
778851,3,14
778851,4,20
778851,5,29
778851,6,76
778851,7,83
778851,8,74
778851,9,61
778851,10,69
778851,11,76
778851,12,64
778851,13,83
778851,14,95
778851,15,132
778851,16,100
778851,17,119
778851,18,94
778851,19,78
778851,20,54
778851,21,46
778851,22,30
778851,23,17
778852,0,99
778852,1,81
778852,2,72
778852,3,125
778852,4,337
778852,5,713
778852,6,1095
778852,7,1175
778852,8,1152
778852,9,848
778852,10,888
778852,11,982
778852,12,1043
778852,13,1177
778852,14,1305
778852,15,1510
778852,16,1681
778852,17,1483
778852,18,1123
778852,19,706
778852,20,578
778852,21,409
778852,22,305
778852,23,200
778853,0,6
778853,1,5
778853,2,3
778853,3,5
778853,4,6
778853,5,16
778853,6,37
778853,7,56
778853,8,78
778853,9,73
778853,10,56
778853,11,75
778853,12,60
778853,13,65
778853,14,79
778853,15,98
778853,16,98
778853,17,120
778853,18,65
778853,19,56
778853,20,44
778853,21,47
778853,22,15
778853,23,18
778854,0,70
778854,1,53
778854,2,52
778854,3,79
778854,4,201
778854,5,363
778854,6,698
778854,7,1076
778854,8,925
778854,9,850
778854,10,774
778854,11,947
778854,12,971
778854,13,952
778854,14,1196
778854,15,1373
778854,16,1508
778854,17,1475
778854,18,1063
778854,19,651
778854,20,549
778854,21,388
778854,22,215
778854,23,143
778855,0,47
778855,1,34
778855,2,38
778855,3,52
778855,4,101
778855,5,218
778855,6,347
778855,7,339
778855,8,246
778855,9,285
778855,10,292
778855,11,319
778855,12,325
778855,13,343
778855,14,369
778855,15,427
778855,16,443
778855,17,511
778855,18,401
778855,19,340
778855,20,286
778855,21,195
778855,22,118
778855,23,78
778856,0,27
778856,1,29
778856,2,14
778856,3,36
778856,4,69
778856,5,168
778856,6,306
778856,7,370
778856,8,270
778856,9,263
778856,10,233
778856,11,294
778856,12,268
778856,13,247
778856,14,360
778856,15,371
778856,16,508
778856,17,426
778856,18,327
778856,19,219
778856,20,159
778856,21,96
778856,22,76
778856,23,69
778857,0,120
778857,1,90
778857,2,93
778857,3,102
778857,4,200
778857,5,362
778857,6,655
778857,7,837
778857,8,759
778857,9,702
778857,10,701
778857,11,689
778857,12,762
778857,13,812
778857,14,836
778857,15,893
778857,16,957
778857,17,913
778857,18,709
778857,19,631
778857,20,525
778857,21,418
778857,22,287
778857,23,177
778858,0,128
778858,1,110
778858,2,84
778858,3,124
778858,4,280
778858,5,509
778858,6,818
778858,7,1214
778858,8,1016
778858,9,809
778858,10,788
778858,11,832
778858,12,970
778858,13,1036
778858,14,1039
778858,15,1162
778858,16,1116
778858,17,1133
778858,18,954
778858,19,715
778858,20,595
778858,21,419
778858,22,294
778858,23,210
778859,0,21
778859,1,11
778859,2,10
778859,3,7
778859,4,39
778859,5,69
778859,6,143
778859,7,333
778859,8,355
778859,9,198
778859,10,169
778859,11,176
778859,12,168
778859,13,216
778859,14,265
778859,15,397
778859,16,309
778859,17,361
778859,18,229
778859,19,110
778859,20,90
778859,21,73
778859,22,42
778859,23,31
778860,0,114
778860,1,86
778860,2,77
778860,3,88
778860,4,188
778860,5,396
778860,6,643
778860,7,779
778860,8,728
778860,9,631
778860,10,575
778860,11,632
778860,12,706
778860,13,704
778860,14,869
778860,15,930
778860,16,1021
778860,17,876
778860,18,731
778860,19,644
778860,20,533
778860,21,414
778860,22,320
778860,23,218
778861,0,6
778861,1,7
778861,2,4
778861,3,7
778861,4,14
778861,5,31
778861,6,32
778861,7,65
778861,8,69
778861,9,65
778861,10,65
778861,11,71
778861,12,78
778861,13,99
778861,14,89
778861,15,101
778861,16,128
778861,17,127
778861,18,80
778861,19,41
778861,20,49
778861,21,29
778861,22,17
778861,23,22
778862,0,5
778862,1,6
778862,2,7
778862,3,2
778862,4,4
778862,5,12
778862,6,39
778862,7,59
778862,8,43
778862,9,34
778862,10,32
778862,11,43
778862,12,45
778862,13,73
778862,14,60
778862,15,63
778862,16,72
778862,17,61
778862,18,56
778862,19,46
778862,20,34
778862,21,19
778862,22,14
778862,23,14
778863,0,31
778863,1,25
778863,2,17
778863,3,36
778863,4,58
778863,5,100
778863,6,284
778863,7,441
778863,8,477
778863,9,313
778863,10,320
778863,11,381
778863,12,355
778863,13,448
778863,14,520
778863,15,585
778863,16,592
778863,17,566
778863,18,415
778863,19,318
778863,20,246
778863,21,164
778863,22,103
778863,23,80
778865,0,19
778865,1,17
778865,2,17
778865,3,37
778865,4,67
778865,5,147
778865,6,251
778865,7,425
778865,8,202
778865,9,221
778865,10,219
778865,11,205
778865,12,230
778865,13,295
778865,14,404
778865,15,361
778865,16,471
778865,17,431
778865,18,302
778865,19,238
778865,20,176
778865,21,94
778865,22,62
778865,23,41
778866,0,35
778866,1,21
778866,2,21
778866,3,30
778866,4,69
778866,5,169
778866,6,368
778866,7,539
778866,8,341
778866,9,328
778866,10,292
778866,11,303
778866,12,329
778866,13,437
778866,14,510
778866,15,477
778866,16,575
778866,17,544
778866,18,382
778866,19,286
778866,20,221
778866,21,167
778866,22,89
778866,23,53
778867,0,30
778867,1,16
778867,2,18
778867,3,40
778867,4,73
778867,5,177
778867,6,378
778867,7,506
778867,8,361
778867,9,386
778867,10,316
778867,11,302
778867,12,326
778867,13,343
778867,14,508
778867,15,514
778867,16,568
778867,17,542
778867,18,415
778867,19,283
778867,20,183
778867,21,148
778867,22,102
778867,23,50
778868,0,16
778868,1,26
778868,2,23
778868,3,17
778868,4,44
778868,5,66
778868,6,148
778868,7,381
778868,8,151
778868,9,141
778868,10,143
778868,11,171
778868,12,172
778868,13,212
778868,14,321
778868,15,287
778868,16,336
778868,17,281
778868,18,247
778868,19,145
778868,20,125
778868,21,70
778868,22,71
778868,23,31
778869,0,36
778869,1,14
778869,2,18
778869,3,35
778869,4,78
778869,5,152
778869,6,237
778869,7,264
778869,8,162
778869,9,144
778869,10,165
778869,11,163
778869,12,206
778869,13,236
778869,14,245
778869,15,324
778869,16,387
778869,17,328
778869,18,246
778869,19,219
778869,20,147
778869,21,94
778869,22,66
778869,23,45
778870,0,77
778870,1,56
778870,2,75
778870,3,108
778870,4,245
778870,5,498
778870,6,798
778870,7,969
778870,8,917
778870,9,770
778870,10,705
778870,11,843
778870,12,879
778870,13,868
778870,14,992
778870,15,1098
778870,16,1166
778870,17,1154
778870,18,959
778870,19,635
778870,20,459
778870,21,385
778870,22,229
778870,23,154
778871,0,91
778871,1,55
778871,2,27
778871,3,51
778871,4,86
778871,5,228
778871,6,448
778871,7,538
778871,8,513
778871,9,493
778871,10,510
778871,11,527
778871,12,648
778871,13,649
778871,14,682
778871,15,696
778871,16,873
778871,17,927
778871,18,783
778871,19,655
778871,20,460
778871,21,395
778871,22,211
778871,23,123
778872,0,89
778872,1,70
778872,2,82
778872,3,116
778872,4,282
778872,5,490
778872,6,889
778872,7,932
778872,8,774
778872,9,596
778872,10,558
778872,11,635
778872,12,738
778872,13,703
778872,14,912
778872,15,1094
778872,16,1154
778872,17,1016
778872,18,933
778872,19,657
778872,20,572
778872,21,381
778872,22,259
778872,23,167
778873,0,65
778873,1,35
778873,2,58
778873,3,91
778873,4,161
778873,5,449
778873,6,879
778873,7,1140
778873,8,993
778873,9,907
778873,10,862
